site,item_title,content,author,url,item_id,other_data,publish_date,score,pk
京东,飞利浦新安怡 美国进口 AVENT 全硅胶柔软安抚奶嘴/牙胶0-3个月蓝/绿 一体式设计 SCF194/01,快递小哥必须五星好评，下雨天都给送的村里面的家里来了，太给力了,丹***龙,https://item.jd.com/3887460.html,3887460,{"is_add_review":"否"},2019/04/12 11:12:21,5,6fc|ecomm_url_20190413000454_030_51_20190412111221_京东_3887460_2bf08bf593deb37e284349925f80f656
京东,飞利浦新安怡 英国进口 AVENT 宽口径自然质柔型可调速新生儿奶嘴3个月+对装SCF655/23,好用，活动的时候买的奶瓶不贵，奶嘴有点小贵,jd182567wib,https://item.jd.com/3021865.html,3021865,{"is_add_review":"否"},2019/04/12 11:16:24,5,6fc|ecomm_url_20190413000454_030_51_20190412111624_京东_3021865_f25cee10de866c175d7eb2bd1fd37487
京东,飞利浦新安怡 英国进口 AVENT 宽口径自然质柔型可调速新生儿奶嘴3个月+对装SCF655/23,可调节，比较方。但是宝宝不喜欢吃奶瓶～,W***1,https://item.jd.com/3021865.html,3021865,{"is_add_review":"否"},2019/04/12 11:28:45,5,6fc|ecomm_url_20190413000454_030_51_20190412112845_京东_3021865_9b5311266c37f50d4a06d91db96596c5
京东,飞利浦新安怡 法国进口 AVENT 宽口径玻璃奶瓶240ml奶嘴1月+ SCF673/13 自然原生240毫升,好用，送货快，服务好，相信京东,M***0,https://item.jd.com/751340.html,751340,{"is_add_review":"否"},2019/04/12 11:29:56,5,6fc|ecomm_url_20190413000454_030_51_20190412112956_京东_751340_fb993bcd9e56d8111c739ed04b1393ea
京东,飞利浦新安怡法国进口 AVENT 宽口径玻璃奶瓶120ml奶嘴0月+ SCF671/13 自然系列120毫升,这个牌子的奶瓶质量很好，有次掉在木地板上都没有摔碎，等宝贝这个容量的喝不了了，再买这个牌子的大一点容量的,樊***3,https://item.jd.com/751338.html,751338,{"is_add_review":"否"},2019/04/12 11:30:35,5,6fc|ecomm_url_20190413000454_030_51_20190412113035_京东_751338_b0fab31ad241168243a319a0006e4a8f
京东,飞利浦新安怡 英国品牌 AVENT 宽口径自然质柔型新生儿奶嘴六个月+快流量对装SCF654/23,很好,jd_2437602,https://item.jd.com/3350764.html,3350764,{"is_add_review":"否"},2019/04/12 11:33:42,5,6fc|ecomm_url_20190413000454_030_51_20190412113342_京东_3350764_e9fc071f5a91bb0662d4fe0c1ac5f520
京东,飞利浦 新安怡200毫升卡通吸管杯儿童水杯/宝宝学饮杯（梦幻紫）美国牙医推荐 SCF793/02,买来预备，宝宝大了要乱摔东西。,jd_139683aos,https://item.jd.com/4776368.html,4776368,{"is_add_review":"否"},2019/04/12 11:45:44,5,6fc|ecomm_url_20190413000454_030_51_20190412114544_京东_4776368_76bd4fcbf2267474c39f5eb34e5712b0
京东,飞利浦新安怡法国进口 AVENT 宽口径玻璃奶瓶120ml奶嘴0月+ SCF671/13 自然系列120毫升,价格有点贵。。。。。,w***8,https://item.jd.com/751338.html,751338,{"is_add_review":"否"},2019/04/12 11:49:21,5,6fc|ecomm_url_20190413000454_030_51_20190412114921_京东_751338_0833fe2adb75563212ceae6526cfea77
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,不错，挺好的，宝宝用着，胀气明显少了,公***朵,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 11:51:15,5,6fc|ecomm_url_20190413000454_030_51_20190412115115_京东_2272004_53cee3d9d41150812a59e2b5b732ea87
京东,飞利浦 新安怡（AVENT）全硅胶柔软安抚奶嘴/牙胶（3个月+）蓝/绿对装 一体式设计 SCF194/04,已经多次购买，质量非常好，物流很给力。,159*****562,https://item.jd.com/5132908.html,5132908,{"is_add_review":"否"},2019/04/12 11:51:29,5,6fc|ecomm_url_20190413000454_030_51_20190412115129_京东_5132908_1a3091b264eee9ab875ae6d311ee7bbe
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,被坑了 没有给我使用***,j***0,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 11:52:19,5,6fc|ecomm_url_20190413000454_030_51_20190412115219_京东_2272004_031a01e4cfd15c6b8b6282f34bbb8884
京东,飞利浦新安怡法国进口 AVENT 宽口径玻璃奶瓶120ml奶嘴0月+ SCF671/13 自然系列120毫升,很好，奶瓶很好，很喜欢,jd_139628nig,https://item.jd.com/751338.html,751338,{"is_add_review":"否"},2019/04/12 11:52:44,5,6fc|ecomm_url_20190413000454_030_51_20190412115244_京东_751338_48e286e3c64e539399c1a83463b0d1b1
京东,飞利浦新安怡 法国进口 AVENT 宽口径玻璃奶瓶240ml奶嘴1月+ SCF673/13 自然原生240毫升,配送员很好，很热情，很喜欢这款商品。,jd_139628nig,https://item.jd.com/751340.html,751340,{"is_add_review":"否"},2019/04/12 11:53:32,5,6fc|ecomm_url_20190413000454_030_51_20190412115332_京东_751340_3a981251e57be67cb4abb435b4859379
京东,飞利浦 新安怡（AVENT）全硅胶柔软安抚奶嘴/牙胶（3个月+）蓝/绿对装 一体式设计 SCF194/04,已经多次购买，质量非常好，物流很给力。,159*****562,https://item.jd.com/5132908.html,5132908,{"is_add_review":"否"},2019/04/12 11:53:54,5,6fc|ecomm_url_20190413000454_030_51_20190412115354_京东_5132908_6abf36e6df1c571131652adf19befe5f
京东,飞利浦 新安怡（AVENT）全硅胶柔软安抚奶嘴/牙胶（3个月+）蓝/绿对装 一体式设计 SCF194/04,已经多次购买，质量非常好，物流很给力。,159*****562,https://item.jd.com/5132908.html,5132908,{"is_add_review":"否"},2019/04/12 11:57:23,5,6fc|ecomm_url_20190413000454_030_51_20190412115723_京东_5132908_aaaa08eecaf96163142db54587047538
京东,飞利浦新安怡 英国品牌 自然系列单边电动吸乳器/吸奶器 排空乳房 自然韵律科技 SCF301/01新老款随机发货,太@了，价格忽高忽低，实在不清楚商品到底值多少钱，,j***4,https://item.jd.com/2908574.html,2908574,{"is_add_review":"否"},2019/04/12 12:06:45,1,6fc|ecomm_url_20190413000454_030_51_20190412120645_京东_2908574_0da2b67e7c6476a6a223a0905736183b
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶240ml奶嘴1月+SCF679/13自然顺畅240毫升,很喜欢，就是太烫手,嘟嘟宝贝125220,https://item.jd.com/2272002.html,2272002,{"is_add_review":"否"},2019/04/12 12:12:50,5,6fc|ecomm_url_20190413000454_030_51_20190412121250_京东_2272002_f80f0d344b4d434022b8aaf330800160
京东,飞利浦新安怡 美国进口 AVENT 全硅胶柔软安抚奶嘴/牙胶0-3个月蓝/绿 一体式设计 SCF194/01,收到的奶嘴是2017年生产的，也就是说库存货。还有这个奶嘴会碰到鼻子，应该属于改良前的款式。建议宝妈不要贪便宜买这款，,群***4,https://item.jd.com/3887460.html,3887460,{"is_add_review":"否"},2019/04/12 12:14:13,5,6fc|ecomm_url_20190413000454_030_51_20190412121413_京东_3887460_d3087e94f2abedd5f6ee58a156bc8a23
京东,飞利浦新安怡 英国品牌 AVENT 宽口径自然质柔型新生儿奶嘴六个月+快流量对装SCF654/23,从崽崽出生一直用得新安怡的奶瓶和奶嘴，挺好的，崽崽也喜欢，满意,琳***9,https://item.jd.com/3350764.html,3350764,{"is_add_review":"否"},2019/04/12 12:20:23,5,6fc|ecomm_url_20190413000454_030_51_20190412122023_京东_3350764_39392ca6832ab2151bd7621e558a450b
京东,飞利浦新安怡 英国品牌 AVENT 宽口径自然亲柔型新生儿奶嘴一个月+慢流量对装SCF652/23,宝宝一直用新安怡的，都三岁了，,jd_178686ieu,https://item.jd.com/3350778.html,3350778,{"is_add_review":"否"},2019/04/12 12:24:06,5,6fc|ecomm_url_20190413000454_030_51_20190412122406_京东_3350778_8c6ed00850af26bd7e9b38b151b22233
京东,飞利浦新安怡 美国进口 AVENT 全硅胶柔软安抚奶嘴/牙胶0-3个月粉/紫 一体式设计 SCF194/02,还行 只是宝宝太小了不会吃 一吃就掉,zL百合花,https://item.jd.com/3457205.html,3457205,{"is_add_review":"否"},2019/04/12 12:31:47,5,6fc|ecomm_url_20190413000454_030_51_20190412123147_京东_3457205_42d3b1784b9febe43ec6c88e935baa13
京东,飞利浦新安怡 英国品牌 AVENT 宽口径自然质柔型新生儿奶嘴六个月+快流量对装SCF654/23,我买的奶嘴，给我发的这是什么东西，不帮助解决问题，还推卸责任，态度还那么差，京东购物越来越失望,名字够长够霸气,https://item.jd.com/3350764.html,3350764,{"is_add_review":"否"},2019/04/12 12:46:15,1,6fc|ecomm_url_20190413000454_030_51_20190412124615_京东_3350764_ba8962ae5c2b34ef3e858c3a97478487
京东,飞利浦新安怡 美国进口 AVENT 全硅胶柔软安抚奶嘴/牙胶0-3个月粉/紫 一体式设计 SCF194/02,好用不贵，适合宝宝，好评好评。,j***2,https://item.jd.com/3457205.html,3457205,{"is_add_review":"否"},2019/04/12 12:50:27,5,6fc|ecomm_url_20190413000454_030_51_20190412125027_京东_3457205_9a9f1462c767177e0ce8a3dc4949f420
京东,飞利浦新安怡 美国进口 AVENT 全硅胶柔软安抚奶嘴/牙胶0-3个月蓝/绿 一体式设计 SCF194/01,由于经常网购总有大量的包裹要收，感觉写评语花掉了我大量的时间和精力，所以在一-段时间里，我总是不去评价或者随便写写!但是，我又觉得有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了一小段话，给我觉得能拿到五星好评的宝贝进行评价，以示感谢和尊敬!首先，宝贝是性价比很高的，我每次都会先试用再评价的，虽然宝贝不一定是最好的，但在同等的价位里面绝对是表现最棒的。京东的配送绝对是一流的，送货速度快，配送员服务态度好，每样东西都是送货上门。希望京东再接再厉做得更大更强。,褚***世,https://item.jd.com/3887460.html,3887460,{"is_add_review":"否"},2019/04/12 12:55:57,5,6fc|ecomm_url_20190413000454_030_51_20190412125557_京东_3887460_a94fb450efa240b443d722160f017e0c
京东,飞利浦新安怡 英国进口 AVENT 宽口径自然质柔型新生儿奶嘴六个月+适用于浓稠液体对装SCF656/23,BB长大换奶嘴、这牌子有点贵,无***9,https://item.jd.com/3021857.html,3021857,{"is_add_review":"否"},2019/04/12 12:58:09,4,6fc|ecomm_url_20190413000454_030_51_20190412125809_京东_3021857_fcdf0f1dbb30ef4490940e3c607a8391
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,大品牌确实比较好，但是感觉奶瓶盖大了一点，拿在手里稍微松了一点点，但是不影响使用。,jd_133410nwd,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 13:06:30,5,6fc|ecomm_url_20190413000454_030_51_20190412130630_京东_2272004_3e54052aa7405ed609d764cb5c0a7301
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,很不错,j***b,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 13:14:33,5,6fc|ecomm_url_20190413000454_030_51_20190412131433_京东_2272004_f35ae20f2d344072a9a44ea29fc42d56
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,好尴尬。。。好好好。。。。,7***磊,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 13:21:13,5,6fc|ecomm_url_20190413000454_030_51_20190412132113_京东_2272004_f2efbdbc3d7cf21a5ea1e32a6d8ba6a0
京东,飞利浦新安怡 英国品牌 AVENT 宽口径自然质柔型新生儿奶嘴六个月+快流量对装SCF654/23,不错,jd_147800djq,https://item.jd.com/3350764.html,3350764,{"is_add_review":"否"},2019/04/12 13:25:38,5,6fc|ecomm_url_20190413000454_030_51_20190412132538_京东_3350764_6b6b6af826bd3e6c1b70cdba4577b37d
京东,飞利浦 新安怡200毫升带手柄吸管杯儿童水杯/宝宝学饮杯红蓝 美国牙医推荐 SCF793/01,孩子非常喜欢，质量非常好！,老***卡,https://item.jd.com/4776366.html,4776366,{"is_add_review":"否"},2019/04/12 13:36:30,5,6fc|ecomm_url_20190413000454_030_51_20190412133630_京东_4776366_ec3c33a1e5a033c8903d69e9b03c315b
京东,飞利浦新安怡 自然系列双边电动吸乳器/吸奶器 卓悦排空 自然韵律科技 SCF303/01新老款随机发货,物流很快，买了很多新安怡的，全套都是，喜欢，希望到时候母乳够够的,j***T,https://item.jd.com/2576004.html,2576004,{"is_add_review":"否"},2019/04/12 13:37:26,5,6fc|ecomm_url_20190413000454_030_51_20190412133726_京东_2576004_ffb3a9089e71b7bd076ac36fb0f6bf08
京东,,奶瓶还行，物流很给力，快递小哥服务很好，送货到家！！！,j***j,https://item.jd.com/5479831.html,5479831,{"is_add_review":"否"},2019/04/12 13:42:25,5,6fc|ecomm_url_20190413000454_030_51_20190412134225_京东_5479831_203aa6066514c723d7a610a5766f844d
京东,飞利浦新安怡 美国进口 AVENT 全硅胶柔软安抚奶嘴/牙胶0-3个月蓝/绿 一体式设计 SCF194/01,东西不错，物流给力。支持京东。,m***o,https://item.jd.com/3887460.html,3887460,{"is_add_review":"否"},2019/04/12 13:43:41,5,6fc|ecomm_url_20190413000454_030_51_20190412134341_京东_3887460_7134ff956525dee464472f149e3802b0
京东,飞利浦新安怡 法国进口 AVENT 宽口径玻璃奶瓶240ml奶嘴1月+ SCF673/13 自然原生240毫升,第三个新安怡奶瓶了，很喜欢，质量很好。,郑***4,https://item.jd.com/751340.html,751340,{"is_add_review":"否"},2019/04/12 13:44:07,5,6fc|ecomm_url_20190413000454_030_51_20190412134407_京东_751340_cdb8c1862b32692a44e763a7abe0f8ee
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶240ml奶嘴1月+SCF679/13自然顺畅240毫升,宝贝是正品，卖家服务很好，客服服务也不错，物流速度也很快，配送小哥服务也不错,MRY-2019,https://item.jd.com/2272002.html,2272002,{"is_add_review":"否"},2019/04/12 13:56:38,5,6fc|ecomm_url_20190413000454_030_51_20190412135638_京东_2272002_c45f903c09fd537614ca748259325e4d
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,奶瓶不错，不会炸开，奶嘴是硅胶，没有味道，值得购买，下次还会再来。,jd_138157aas,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 14:00:23,5,6fc|ecomm_url_20190413000454_030_51_20190412140023_京东_2272004_69c42bb61a7e57abcec9fd3ff0168d1b
京东,飞利浦 新安怡200毫升带手柄吸管杯儿童水杯/宝宝学饮杯红蓝 美国牙医推荐 SCF793/01,感觉还可以试试，活动的时候买的,q***6,https://item.jd.com/4776366.html,4776366,{"is_add_review":"否"},2019/04/12 14:01:14,5,6fc|ecomm_url_20190413000454_030_51_20190412140114_京东_4776366_58b6371b69f43c6173cfaba8644a46e2
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,奶瓶收到了就是不知道好不好用。先备着,j***7,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 14:18:46,5,6fc|ecomm_url_20190413000454_030_51_20190412141846_京东_2272004_1443144aa09c0275dd1cbdeaf1516126
京东,飞利浦新安怡 英国进口 AVENT 宽口径自然质柔型新生儿奶嘴六个月+适用于浓稠液体对装SCF656/23,买东西一直都是信赖京东，小孩从小到大的东西都是在这里买的,快去买买买,https://item.jd.com/3021857.html,3021857,{"is_add_review":"否"},2019/04/12 14:23:31,5,6fc|ecomm_url_20190413000454_030_51_20190412142331_京东_3021857_cfc128b74d7da0681d6178d174f63ff6
京东,飞利浦新安怡 英国进口 AVENT 宽口径自然质柔型新生儿奶嘴六个月+适用于浓稠液体对装SCF656/23,来的时候包装全散架了,老魔剑士,https://item.jd.com/3021857.html,3021857,{"is_add_review":"否"},2019/04/12 14:29:36,5,6fc|ecomm_url_20190413000454_030_51_20190412142936_京东_3021857_d5d0c14bc42c88d5ff24f750562ab77f
京东,飞利浦新安怡 法国进口 AVENT 宽口径玻璃奶瓶240ml奶嘴1月+ SCF673/13 自然原生240毫升,一分给快递，这店都想给负分，买这奶瓶的宝妈宝爸们注意了，**奶嘴和瓶盖接口漏水严重，我也是醉了，换了一个也是这样的，在医院小孩子用的时候漏奶好尴尬的，**又浪费时间去实体店买,l***9,https://item.jd.com/751340.html,751340,{"is_add_review":"否"},2019/04/12 14:29:59,1,6fc|ecomm_url_20190413000454_030_51_20190412142959_京东_751340_bfc9d1d7be8fc2a4d2f3304939669ef0
京东,飞利浦新安怡 英国品牌 AVENT 宽口径自然亲柔型新生儿奶嘴一个月+慢流量对装SCF652/23,很有触感,05HAINING,https://item.jd.com/3350778.html,3350778,{"is_add_review":"否"},2019/04/12 14:30:10,5,6fc|ecomm_url_20190413000454_030_51_20190412143010_京东_3350778_720b955b6c4ac1a43a08902dba07ea03
京东,飞利浦新安怡法国进口 AVENT 宽口径玻璃奶瓶120ml奶嘴0月+ SCF671/13 自然系列120毫升,漏奶严重，换了一个还是漏奶，**你不会试了后在发货啊。真不知道质量是怎么过关的，快递一直不错，商家太黑，大家注意了,l***9,https://item.jd.com/751338.html,751338,{"is_add_review":"否"},2019/04/12 14:33:27,1,6fc|ecomm_url_20190413000454_030_51_20190412143327_京东_751338_ff0e03f0cbbf8cb3218037427b629350
京东,飞利浦新安怡 英国品牌 AVENT 宽口径自然亲柔型奶嘴新生儿特小流量对装SCF657/23,看评论都说这个牌子的玻璃奶瓶好，先买了玻璃奶瓶，怕奶嘴大了呛奶又买了这个奶嘴，希望到时好用,易颗昕,https://item.jd.com/3350760.html,3350760,{"is_add_review":"否"},2019/04/12 14:50:48,5,6fc|ecomm_url_20190413000454_030_51_20190412145048_京东_3350760_fa869a3b5a8874765a7741b79ed36d55
京东,飞利浦新安怡 英国品牌 AVENT 单边电动手动两用吸乳器/吸奶器 迷你便携款 迷你随行 SCF903/01,之前看过评价，飞利浦质量保证，先囤货，希望好用,jd_黄梅小石,https://item.jd.com/6130798.html,6130798,{"is_add_review":"否"},2019/04/12 14:58:07,5,6fc|ecomm_url_20190413000454_030_51_20190412145807_京东_6130798_6c50b07ac4643c33b97d19c156ea2c83
京东,飞利浦新安怡 英国进口 AVENT 宽口径自然质柔型新生儿奶嘴六个月+适用于浓稠液体对装SCF656/23,好用，下次一定还会继续购买！,jd_XYQ_01,https://item.jd.com/3021857.html,3021857,{"is_add_review":"否"},2019/04/12 15:07:52,5,6fc|ecomm_url_20190413000454_030_51_20190412150752_京东_3021857_8633ba22d15b7ef22ca8b8e097137be0
京东,飞利浦新安怡 英国品牌 AVENT 宽口径自然质柔型新生儿奶嘴六个月+快流量对装SCF654/23,这个快递员不送到家里,x***l,https://item.jd.com/3350764.html,3350764,{"is_add_review":"否"},2019/04/12 15:08:38,5,6fc|ecomm_url_20190413000454_030_51_20190412150838_京东_3350764_7162c8f848fde600a78d5e64c3a55bcc
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,给宝宝囤的货，看起来不错,jd_157029tkl,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 15:11:13,5,6fc|ecomm_url_20190413000454_030_51_20190412151113_京东_2272004_4c2cabe42991923af731d8cae1ef3506
京东,飞利浦新安怡 英国进口 AVENT 宽口径自然质柔型新生儿奶嘴六个月+适用于浓稠液体对装SCF656/23,发货速度快，质量好,一箭扎俩,https://item.jd.com/3021857.html,3021857,{"is_add_review":"否"},2019/04/12 15:13:00,5,6fc|ecomm_url_20190413000454_030_51_20190412151300_京东_3021857_eaf0a50727df78e04220f496b1d8acb8
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,东西好用,小***物,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 15:13:04,5,6fc|ecomm_url_20190413000454_030_51_20190412151304_京东_2272004_11ef55b1f6e54b1c69e7141f8aa45f1d
京东,飞利浦新安怡 英国品牌 AVENT 宽口径自然质柔型新生儿奶嘴六个月+快流量对装SCF654/23,新安怡质量可靠，虽说比贝亲要硬一点儿，但我自打娃出生就用这个，习惯了,z***魔,https://item.jd.com/3350764.html,3350764,{"is_add_review":"否"},2019/04/12 15:20:13,5,6fc|ecomm_url_20190413000454_030_51_20190412152013_京东_3350764_0af34566aad5e2d831b157948dc258e8
京东,飞利浦新安怡 美国进口 AVENT 全硅胶柔软安抚奶嘴/牙胶0-3个月蓝/绿 一体式设计 SCF194/01,还没用，不知道能不能hou的住小家伙吧,冀五爷,https://item.jd.com/3887460.html,3887460,{"is_add_review":"否"},2019/04/12 15:21:32,5,6fc|ecomm_url_20190413000454_030_51_20190412152132_京东_3887460_961d8b58e0620f38e43ede74ab0cbb88
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,质量不错，纯玻璃的，还送了三包湿巾，和店家描述的一样,j***4,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 15:27:34,5,6fc|ecomm_url_20190413000454_030_51_20190412152734_京东_2272004_b08892136b150923934d0e6406240661
京东,飞利浦新安怡 自然系列双边电动吸乳器/吸奶器 卓悦排空 自然韵律科技 SCF303/01新老款随机发货,每个月从京东买很多东西，都很好，从商品到物流都很满意，希望京东越来越靠谱，让人能放心购买。给我京豆～给我京豆～给我京豆～,jdelainefeb,https://item.jd.com/2576004.html,2576004,{"is_add_review":"否"},2019/04/12 15:37:37,5,6fc|ecomm_url_20190413000454_030_51_20190412153737_京东_2576004_dc3f649f664bd698e72b258567182534
京东,飞利浦新安怡 法国进口 AVENT 宽口径玻璃奶瓶240ml奶嘴1月+ SCF673/13 自然原生240毫升,不错不错，信赖它，买了好几次了,小七Fovever,https://item.jd.com/751340.html,751340,{"is_add_review":"否"},2019/04/12 15:48:41,5,6fc|ecomm_url_20190413000454_030_51_20190412154841_京东_751340_5e892bc9539e9ee8dc475eb1e9d1e0c0
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,给宝宝囤货中&hellip;大品牌，放心！,j***t,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 15:57:57,5,6fc|ecomm_url_20190413000454_030_51_20190412155757_京东_2272004_3ea3c6a303815ea36cf7817fe3a36432
京东,飞利浦新安怡 英国品牌 AVENT 宽口径自然亲柔型新生儿奶嘴一个月+慢流量对装SCF652/23,一直使用新安怡，在欧洲，品牌影响力挺大,j***0,https://item.jd.com/3350778.html,3350778,{"is_add_review":"否"},2019/04/12 15:59:44,5,6fc|ecomm_url_20190413000454_030_51_20190412155944_京东_3350778_6ed4d7818b3d1971b6300e615770fdfa
京东,飞利浦新安怡 法国进口 AVENT 宽口径玻璃奶瓶240ml奶嘴1月+ SCF673/13 自然原生240毫升,宝宝不吃新安怡的奶嘴，无奈放了贝亲奶嘴在上面，但是不是很合适，杯子挺重的，还是喜欢贝亲的奶瓶。,life624,https://item.jd.com/751340.html,751340,{"is_add_review":"否"},2019/04/12 16:14:19,5,6fc|ecomm_url_20190413000454_030_51_20190412161419_京东_751340_4ba9b1b981c7b514b43176dc13513d1f
京东,飞利浦新安怡 英国品牌 AVENT 宽口径自然亲柔型奶嘴新生儿流量对装SCF651/23,收到货了 还没使用 用后做评价,谢***楠,https://item.jd.com/3350756.html,3350756,{"is_add_review":"否"},2019/04/12 16:34:12,5,6fc|ecomm_url_20190413000454_030_51_20190412163412_京东_3350756_4a421f62baadaf880912a152a0d5c9f5
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,一直都是用这款奶瓶，很好用,文辉1688,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 16:43:31,5,6fc|ecomm_url_20190413000454_030_51_20190412164331_京东_2272004_65b3efa40afac66c46feefcb493e1c0b
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶240ml奶嘴1月+SCF679/13自然顺畅240毫升,宝贝很好用，,文辉1688,https://item.jd.com/2272002.html,2272002,{"is_add_review":"否"},2019/04/12 16:44:47,5,6fc|ecomm_url_20190413000454_030_51_20190412164447_京东_2272002_61536adc1f87211604c6ae563ab9821c
京东,飞利浦 新安怡200毫升卡通吸管杯儿童水杯/宝宝学饮杯（梦幻紫）美国牙医推荐 SCF793/02,非常棒，水杯不错，宝宝喜欢，可惜把管子咬坏了，如果有管子配件就好了，不用买整个杯子了,t***x,https://item.jd.com/4776368.html,4776368,{"is_add_review":"否"},2019/04/12 16:50:31,5,6fc|ecomm_url_20190413000454_030_51_20190412165031_京东_4776368_592640a0cbbe6139eb7ec3933be0153e
京东,飞利浦 新安怡200毫升带手柄吸管杯儿童水杯/宝宝学饮杯红蓝 美国牙医推荐 SCF793/01,大品牌，做工挺好的，孩子的东西还是要注意安全，不能乱买,warson0575,https://item.jd.com/4776366.html,4776366,{"is_add_review":"否"},2019/04/12 16:51:43,5,6fc|ecomm_url_20190413000454_030_51_20190412165143_京东_4776366_c6ed03b69aff6f236bf43943560c0488
京东,飞利浦 新安怡300毫升带手柄吸管杯儿童水杯/宝宝学饮杯（阳光绿）美国牙医推荐 SCF795/01,宝宝爱上喝水棒棒哒,雨***M,https://item.jd.com/4039969.html,4039969,{"is_add_review":"否"},2019/04/12 16:55:02,5,6fc|ecomm_url_20190413000454_030_51_20190412165502_京东_4039969_fdb8e2c90720eb1926f2fd239a7352b3
京东,飞利浦新安怡 英国进口 AVENT 宽口径自然质柔型新生儿奶嘴六个月+适用于浓稠液体对装SCF656/23,很好用,zzl20071325,https://item.jd.com/3021857.html,3021857,{"is_add_review":"否"},2019/04/12 17:00:43,5,6fc|ecomm_url_20190413000454_030_51_20190412170043_京东_3021857_8fd888da8c3c365d954c758032f085cb
京东,飞利浦新安怡 英国品牌 AVENT 宽口径玻璃奶瓶125ml+240ml新生儿套装 SCF679/53自然顺畅,满意,jd_6e788*****588,https://item.jd.com/2272004.html,2272004,{"is_add_review":"否"},2019/04/12 17:05:08,5,6fc|ecomm_url_20190413000454_030_51_20190412170508_京东_2272004_71d713ba1b4cea5c70c1446a48b20abc
京东,飞利浦新安怡 英国品牌 AVENT 宽口径自然质柔型新生儿奶嘴六个月+快流量对装SCF654/23,给女儿买的，希望能好用吧～,f***g,https://item.jd.com/3350764.html,3350764,{"is_add_review":"否"},2019/04/12 17:06:26,5,6fc|ecomm_url_20190413000454_030_51_20190412170626_京东_3350764_6d3671f1f74003d3fd4281e12b635701
京东,飞利浦新安怡 英国进口 AVENT 宽口径自然质柔型可调速新生儿奶嘴3个月+对装SCF655/23,给女儿买的，希望能好用吧～,f***g,https://item.jd.com/3021865.html,3021865,{"is_add_review":"否"},2019/04/12 17:06:56,5,6fc|ecomm_url_20190413000454_030_51_20190412170656_京东_3021865_cb38becf131db53c1a09d9278877a95b
京东,飞利浦 新安怡200毫升带手柄吸管杯儿童水杯/宝宝学饮杯红蓝 美国牙医推荐 SCF793/01,回购回购正品，靠谱，好用，颜值高娃超爱用这个喝水,jd_177960xyf,https://item.jd.com/4776366.html,4776366,{"is_add_review":"否"},2019/04/12 17:10:13,5,6fc|ecomm_url_20190413000454_030_51_20190412171013_京东_4776366_e983b66ccb41198898852d6ec9059205
